gene_name,family,species_label,container,n_samples,mean_rel_exp,median_rel_exp,max_rel_exp
SLC22A6,OAT,Mouse,Embryo,38,0.008494452388398115,0.003301581539397606,0.04556668977437285
SLC22A6,OAT,Mouse,Eye,7,0.0018702615689972482,0.0016156907888231079,0.0032882624193805022
SLC22A6,OAT,Mouse,Gonads,18,0.002482321462350005,0.001256462535563884,0.009895348916566748
SLC22A6,OAT,Mouse,Heart,13,2.6309533012503633e-4,2.9632879314900573e-4,5.108174572889624e-4
SLC22A6,OAT,Mouse,Kidney,229,0.26097612682275334,0.22174593064532466,1
SLC22A6,OAT,Mouse,LargeIntestine,1,5.40703618394991e-4,5.40703618394991e-4,5.40703618394991e-4
SLC22A6,OAT,Mouse,LowerJejunum,1,2.47175291739674e-4,2.47175291739674e-4,2.47175291739674e-4
SLC22A6,OAT,Mouse,Muscle,7,3.1711267616959236e-4,2.3974450938537507e-4,9.44578986103135e-4
SLC22A6,OAT,Mouse,Pancreas,4,0.014793986195702593,0.007220639000480802,0.041390923985436735
SLC22A6,OAT,Mouse,Pericentral,8,2.4782762525869145e-4,2.1111323632790836e-4,5.824935449907868e-4
SLC22A6,OAT,Mouse,Periportal,8,2.4782762525869145e-4,2.1111323632790836e-4,5.824935449907868e-4
SLC22A6,OAT,Mouse,Placenta,6,0.008261988816587169,0.001402815527837902,0.026196971182056664
SLC22A6,OAT,Mouse,Rectum,1,5.40703618394991e-4,5.40703618394991e-4,5.40703618394991e-4
SLC22A6,OAT,Mouse,Skin,2,0.012386461218541327,0.012386461218541327,0.013685525809158805
SLC22A6,OAT,Mouse,SmallIntestine,1,2.47175291739674e-4,2.47175291739674e-4,2.47175291739674e-4
SLC22A6,OAT,Mouse,Stomach,1,3.929747562969197e-4,3.929747562969197e-4,3.929747562969197e-4
SLC22A6,OAT,Mouse,Undefined,23,0.0040429171974475896,0.002312718047387341,0.016872155887503185
SLC22A6,OAT,Mouse,UpperJejunum,1,2.47175291739674e-4,2.47175291739674e-4,2.47175291739674e-4
SLC22A7,OAT,Human,BloodCells,199,0.0019888498366638467,0.0014655493927914441,0.01531581547714648
SLC22A7,OAT,Human,Bone,6,0.0020195055044785895,0.0015743315357826776,0.0034747384748420817
SLC22A7,OAT,Human,Brain,1404,0.0026349511955235027,0.0016219793550870708,0.04358948235647863
SLC22A7,OAT,Human,Breasts,14,6.972550580305372e-4,4.910857727448388e-4,0.002339296316380696
SLC22A7,OAT,Human,Caecum,12,0.0033520344884543913,0.0022857751374717548,0.009939632875849204
SLC22A7,OAT,Human,ColonAscendens,12,0.0033520344884543913,0.0022857751374717548,0.009939632875849204
SLC22A7,OAT,Human,ColonDescendens,12,0.0033520344884543913,0.0022857751374717548,0.009939632875849204
SLC22A7,OAT,Human,ColonSigmoid,62,0.0011480650106115908,6.444977673829112e-4,0.009939632875849204
SLC22A7,OAT,Human,ColonTransversum,62,0.0010568194129636458,5.102454779564785e-4,0.009939632875849204
SLC22A7,OAT,Human,Duodenum,13,0.0036219943788836032,0.003057320754482685,0.009939632875849204
SLC22A7,OAT,Human,Embryo,33,0.006455948644154429,0.003848759557367881,0.08275914626831546
SLC22A7,OAT,Human,Endometrium,72,0.001071494156907703,9.25511393900056e-4,0.0032762950034704664
SLC22A7,OAT,Human,Esophagus,2,3.245499857024484e-4,3.245499857024484e-4,3.408296910228518e-4
SLC22A7,OAT,Human,Eye,21,0.0015822801292335819,0.0010073194479018818,0.0046979743380183535
SLC22A7,OAT,Human,Fat,237,5.726592677854387e-4,5.064259261925271e-4,0.002396908226602598
SLC22A7,OAT,Human,GallBladder,1,0.001576508626700969,0.001576508626700969,0.001576508626700969
SLC22A7,OAT,Human,Gonads,308,0.02834484967727527,0.015751625316772867,0.16619360207518472
SLC22A7,OAT,Human,Heart,224,0.0018081049389734336,7.456485497180987e-4,0.020459591337239597
SLC22A7,OAT,Human,Kidney,92,0.20606508382415156,0.04330345797296842,0.9791804049838048
SLC22A7,OAT,Human,LargeIntestine,113,8.818184961744147e-4,5.61744170220329e-4,0.009939632875849204
SLC22A7,OAT,Human,LowerIleum,9,0.004092237101969307,0.003057320754482685,0.009939632875849204
SLC22A7,OAT,Human,LowerJejunum,9,0.004092237101969307,0.003057320754482685,0.009939632875849204
SLC22A7,OAT,Human,Lung,7,0.0010302859202370059,8.798214441339626e-4,0.0017759518834090844
SLC22A7,OAT,Human,LymphNode,66,0.0012214689547294514,8.166679763620794e-4,0.005384166849369928
SLC22A7,OAT,Human,Muscle,67,2.9262892489794146e-4,2.0606536681379452e-4,0.0017229924696690806
SLC22A7,OAT,Human,Myometrium,17,0.001259823247329976,0.0011526932068081802,0.0023661102075663307
SLC22A7,OAT,Human,Pancreas,51,7.582501228196603e-4,6.422024706212832e-4,0.0019429439839748076
SLC22A7,OAT,Human,Pericentral,133,0.25179237200026294,0.162861385256711,1
SLC22A7,OAT,Human,Periportal,133,0.25179237200026294,0.162861385256711,1
SLC22A7,OAT,Human,Plasma,103,5.730304915550049e-4,4.782123562672037e-4,0.0022886146247258162
SLC22A7,OAT,Human,Rectum,12,0.0033520344884543913,0.0022857751374717548,0.009939632875849204
SLC22A7,OAT,Human,SalivaryGland,13,8.403124760667448e-4,8.222221320820406e-4,0.002280216353374384
SLC22A7,OAT,Human,Skin,303,0.0012914293430357504,0.0010244380553941668,0.005317356970900665
SLC22A7,OAT,Human,SmallIntestine,13,0.0036219943788836032,0.003057320754482685,0.009939632875849204
SLC22A7,OAT,Human,Spleen,75,0.004117815845406608,0.0016376980856471876,0.1597984459998219
SLC22A7,OAT,Human,Stomach,72,8.955798380684129e-4,4.451664256041589e-4,0.01329761956334887
SLC22A7,OAT,Human,Thyroid,47,0.001034194018298589,7.759572759531402e-4,0.0034732019380435608
SLC22A7,OAT,Human,Undefined,132,0.0011878104166092856,7.620783311713334e-4,0.02049433287557556
SLC22A7,OAT,Human,UpperIleum,9,0.004092237101969307,0.003057320754482685,0.009939632875849204
SLC22A7,OAT,Human,UpperJejunum,9,0.004092237101969307,0.003057320754482685,0.009939632875849204
SLC22A7,OAT,Macaque,Brain,591,0.005377866963883221,0.003722447814050409,0.03427613020878052
SLC22A7,OAT,Macaque,Eye,4,0.010831869724866636,0.010310515089132975,0.013376275206852034
SLC22A7,OAT,Macaque,Gonads,48,0.028316772969299506,0.013944243797234662,0.33370802653185394
SLC22A7,OAT,Macaque,Heart,39,0.0015677195657254617,0.001047825177230928,0.0067814369824801555
SLC22A7,OAT,Macaque,Kidney,56,0.07927451461875445,0.07376141558585912,0.22218284900178212
SLC22A7,OAT,Macaque,LowerIleum,1,0.23910579605894053,0.23910579605894053,0.23910579605894053
SLC22A7,OAT,Macaque,Lung,4,0.01719537422182594,0.015267113669128491,0.02931154554962486
SLC22A7,OAT,Macaque,Muscle,3,6.686308119491919e-4,6.381652038870608e-4,8.3576566916234e-4
SLC22A7,OAT,Macaque,Pericentral,85,0.26848520119697783,0.22332181939823828,1
SLC22A7,OAT,Macaque,Periportal,85,0.26848520119697783,0.22332181939823828,1
SLC22A7,OAT,Macaque,SmallIntestine,1,0.23910579605894053,0.23910579605894053,0.23910579605894053
SLC22A7,OAT,Macaque,Spleen,5,0.007080552355506879,0.0022294038127078832,0.02111255271898345
SLC22A7,OAT,Macaque,Undefined,25,0.00345928360735005,0.0016589172193617152,0.009109178200039416
SLC22A7,OAT,Macaque,UpperIleum,1,0.23910579605894053,0.23910579605894053,0.23910579605894053
SLC22A7,OAT,Rat,Brain,4,0.004023801577783995,0.004266461274387576,0.0055606468028356806
SLC22A7,OAT,Rat,Caecum,1,0.0028766293439035084,0.0028766293439035084,0.0028766293439035084
SLC22A7,OAT,Rat,ColonAscendens,1,0.0028766293439035084,0.0028766293439035084,0.0028766293439035084
SLC22A7,OAT,Rat,ColonDescendens,1,0.0028766293439035084,0.0028766293439035084,0.0028766293439035084
SLC22A7,OAT,Rat,ColonSigmoid,1,0.0028766293439035084,0.0028766293439035084,0.0028766293439035084
SLC22A7,OAT,Rat,ColonTransversum,1,0.0028766293439035084,0.0028766293439035084,0.0028766293439035084
SLC22A7,OAT,Rat,Duodenum,3,0.009047892884797147,0.009613354743836495,0.01205353415543222
SLC22A7,OAT,Rat,Gonads,1,0.00915230501554082,0.00915230501554082,0.00915230501554082
SLC22A7,OAT,Rat,Kidney,65,0.11614306017493418,0.05528932535001581,1
SLC22A7,OAT,Rat,LargeIntestine,1,0.0028766293439035084,0.0028766293439035084,0.0028766293439035084
SLC22A7,OAT,Rat,LowerJejunum,2,0.004342317124353309,0.004342317124353309,0.004568033657716822
SLC22A7,OAT,Rat,Lung,1,0.0864035144426679,0.0864035144426679,0.0864035144426679
SLC22A7,OAT,Rat,Pancreas,2,0.029943595104776146,0.029943595104776146,0.031018250149113753
SLC22A7,OAT,Rat,Pericentral,124,0.22140734315995633,0.21619562797817682,0.6254977347853483
SLC22A7,OAT,Rat,Periportal,124,0.22140734315995633,0.21619562797817682,0.6254977347853483
SLC22A7,OAT,Rat,Rectum,1,0.0028766293439035084,0.0028766293439035084,0.0028766293439035084
SLC22A7,OAT,Rat,Skin,1,0.0034514865696808014,0.0034514865696808014,0.0034514865696808014
SLC22A7,OAT,Rat,SmallIntestine,5,0.007165662580619612,0.005476789755122727,0.01205353415543222
SLC22A7,OAT,Rat,Stomach,3,0.008389127158026612,0.009098468091687014,0.009772563012892052
SLC22A7,OAT,Rat,Thyroid,1,0.00700479411997863,0.00700479411997863,0.00700479411997863
SLC22A7,OAT,Rat,UpperJejunum,2,0.004342317124353309,0.004342317124353309,0.004568033657716822
SLC22A7,OAT,Mouse,BloodCells,2,0.0017681628203715671,0.0017681628203715671,0.0017743636511842345
SLC22A7,OAT,Mouse,Bone,6,0.040759281664373,0.023828140787770027,0.14418657249548017
SLC22A7,OAT,Mouse,Brain,160,0.0014052893323198035,7.869193652358354e-4,0.010370608929624955
SLC22A7,OAT,Mouse,Breasts,1,7.421233892136394e-4,7.421233892136394e-4,7.421233892136394e-4
SLC22A7,OAT,Mouse,Caecum,3,0.001160915339205467,7.133894139766864e-4,0.0022495020447280086
SLC22A7,OAT,Mouse,ColonAscendens,3,0.001160915339205467,7.133894139766864e-4,0.0022495020447280086
SLC22A7,OAT,Mouse,ColonDescendens,3,0.001160915339205467,7.133894139766864e-4,0.0022495020447280086
SLC22A7,OAT,Mouse,ColonSigmoid,3,0.001160915339205467,7.133894139766864e-4,0.0022495020447280086
SLC22A7,OAT,Mouse,ColonTransversum,3,0.001160915339205467,7.133894139766864e-4,0.0022495020447280086
SLC22A7,OAT,Mouse,Duodenum,9,6.086030170637848e-4,6.706509281001692e-4,7.803328300457394e-4
SLC22A7,OAT,Mouse,Embryo,27,0.0012451358833561513,8.05047054430417e-4,0.005729153049311905
SLC22A7,OAT,Mouse,Esophagus,3,3.711085346862516e-4,2.975729774661463e-4,5.303085229537574e-4
SLC22A7,OAT,Mouse,Eye,10,0.0012436469343711136,0.0010243092577905042,0.0031430925383546414
SLC22A7,OAT,Mouse,Fat,18,0.0019351331061687625,0.0014964852446657708,0.005031976576954706
SLC22A7,OAT,Mouse,Gonads,75,0.003029939734810327,0.0026595179699273235,0.0209553830175264
SLC22A7,OAT,Mouse,Heart,41,5.38968259284546e-4,3.812911372962046e-4,0.0017123455425305692
SLC22A7,OAT,Mouse,Kidney,208,0.14406330301730502,0.10220365857321817,1
SLC22A7,OAT,Mouse,LargeIntestine,3,0.001160915339205467,7.133894139766864e-4,0.0022495020447280086
SLC22A7,OAT,Mouse,LowerIleum,5,6.876722636312858e-4,7.133894139766864e-4,7.803328300457394e-4
SLC22A7,OAT,Mouse,LowerJejunum,6,6.080568205416345e-4,7.096646755773109e-4,7.803328300457394e-4
SLC22A7,OAT,Mouse,Lung,15,0.005344430213961351,0.004063797097020424,0.012421129713523363
SLC22A7,OAT,Mouse,Muscle,43,2.978051043883494e-4,2.1488283284962076e-4,0.0018753466882882903
SLC22A7,OAT,Mouse,Pancreas,7,0.011922216864559939,0.013002595154001253,0.01688193102100219
SLC22A7,OAT,Mouse,Pericentral,279,0.020394358471700746,0.017230012752163064,0.1102509164783099
SLC22A7,OAT,Mouse,Periportal,279,0.020394358471700746,0.017230012752163064,0.1102509164783099
SLC22A7,OAT,Mouse,Placenta,8,0.004194243739055503,0.0022972622676599506,0.01343670722646481
SLC22A7,OAT,Mouse,Rectum,3,0.001160915339205467,7.133894139766864e-4,0.0022495020447280086
SLC22A7,OAT,Mouse,Skin,6,0.0012322639879352594,5.243793188834533e-4,0.003300385509239065
SLC22A7,OAT,Mouse,SmallIntestine,10,5.687406758667442e-4,6.661624905135292e-4,7.803328300457394e-4
SLC22A7,OAT,Mouse,Spleen,8,0.005964130610386656,0.004139088082486747,0.011685961714122412
SLC22A7,OAT,Mouse,Stomach,2,2.015390728282516e-4,2.015390728282516e-4,2.2613732002350296e-4
SLC22A7,OAT,Mouse,Thymus,16,0.009107815840631561,0.008963826744671912,0.016920296925567034
SLC22A7,OAT,Mouse,Thyroid,2,2.3453314375190528e-4,2.3453314375190528e-4,2.7231622169990267e-4
SLC22A7,OAT,Mouse,Undefined,17,0.0024183744429338064,0.0021277536701773507,0.010070158404913748
SLC22A7,OAT,Mouse,UpperIleum,5,6.876722636312858e-4,7.133894139766864e-4,7.803328300457394e-4
SLC22A7,OAT,Mouse,UpperJejunum,6,6.080568205416345e-4,7.096646755773109e-4,7.803328300457394e-4
SLC22A8,OAT,Human,BloodCells,22,5.102527473442779e-4,3.0657335850977805e-4,0.0012482883200862142
SLC22A8,OAT,Human,Brain,695,0.0025684791731879386,5.64227266441023e-4,0.11305182185980192
SLC22A8,OAT,Human,Breasts,2,2.656800077957705e-4,2.656800077957705e-4,3.0137946286353835e-4
SLC22A8,OAT,Human,Caecum,10,0.003043215662999265,0.00231091412229547,0.0075095718770640365
SLC22A8,OAT,Human,Cartilage,1,0.0025649532468664353,0.0025649532468664353,0.0025649532468664353
SLC22A8,OAT,Human,ColonAscendens,10,0.003043215662999265,0.00231091412229547,0.0075095718770640365
SLC22A8,OAT,Human,ColonDescendens,10,0.003043215662999265,0.00231091412229547,0.0075095718770640365
SLC22A8,OAT,Human,ColonSigmoid,14,0.002223247028661349,0.002033010542342714,0.0075095718770640365
SLC22A8,OAT,Human,ColonTransversum,17,0.0018850022279935479,0.001553417285749481,0.0075095718770640365
SLC22A8,OAT,Human,Duodenum,3,0.0021372091405622226,0.0021162766040886535,0.0023456063370012404
SLC22A8,OAT,Human,Embryo,7,0.015004074081306806,0.0011068271476559668,0.09367984311000775
SLC22A8,OAT,Human,Endometrium,5,2.8327169298723116e-4,3.1003371339224505e-4,3.58480409049725e-4
SLC22A8,OAT,Human,Esophagus,1,2.8608317274056655e-4,2.8608317274056655e-4,2.8608317274056655e-4
SLC22A8,OAT,Human,Eye,47,0.1806265333820233,0.053340895441422155,1
SLC22A8,OAT,Human,Fat,21,3.4561516910031347e-4,2.0563161812942323e-4,0.0017780295775305668
SLC22A8,OAT,Human,GallBladder,3,3.2489117287000797e-4,3.4609702969652813e-4,3.889547778322427e-4
SLC22A8,OAT,Human,Gonads,39,0.0010440376804419357,6.456748986972906e-4,0.004747003911501527
SLC22A8,OAT,Human,Heart,20,2.3428421921346189e-4,6.550450402466546e-5,0.0024558557096923247
SLC22A8,OAT,Human,Kidney,100,0.17175491449744495,0.0447940625293439,0.7227826846374683
SLC22A8,OAT,Human,LargeIntestine,21,0.0015589685546265025,3.921622181063744e-4,0.0075095718770640365
SLC22A8,OAT,Human,LowerIleum,3,0.0021372091405622226,0.0021162766040886535,0.0023456063370012404
SLC22A8,OAT,Human,LowerJejunum,3,0.0021372091405622226,0.0021162766040886535,0.0023456063370012404
SLC22A8,OAT,Human,Lung,10,0.004582297392416891,0.0013907361354716446,0.014953951844307966
SLC22A8,OAT,Human,LymphNode,2,0.002234245078773218,0.002234245078773218,0.003125294048491049
SLC22A8,OAT,Human,Muscle,12,1.015228073132397e-4,8.081507508804467e-5,2.4048890407761195e-4
SLC22A8,OAT,Human,Myometrium,2,0.0012383425219482853,0.0012383425219482853,0.0022259001166411883
SLC22A8,OAT,Human,Pancreas,4,2.5302762269907835e-4,2.618709477143538e-4,3.409672683448722e-4
SLC22A8,OAT,Human,Pericentral,41,0.0035367189621219033,2.7726201627770007e-4,0.12200066345443208
SLC22A8,OAT,Human,Periportal,41,0.0035367189621219033,2.7726201627770007e-4,0.12200066345443208
SLC22A8,OAT,Human,Plasma,15,2.0704833416492136e-4,2.1074038672101334e-4,2.930256694669256e-4
SLC22A8,OAT,Human,Rectum,7,0.0022192001648300955,0.0021162766040886535,0.0046443305915124826
SLC22A8,OAT,Human,Skin,20,0.0010645808918676876,2.595226951017408e-4,0.012497991832231194
SLC22A8,OAT,Human,SmallIntestine,3,0.0021372091405622226,0.0021162766040886535,0.0023456063370012404
SLC22A8,OAT,Human,Spleen,4,5.182722080720478e-4,5.214710282922912e-4,6.710112919182721e-4
SLC22A8,OAT,Human,Stomach,55,3.650485702372795e-4,2.3885233788267007e-4,0.002002814057835947
SLC22A8,OAT,Human,Thyroid,1,3.279583512764324e-4,3.279583512764324e-4,3.279583512764324e-4
SLC22A8,OAT,Human,Undefined,11,5.298953999803435e-4,2.269940266537005e-4,0.0035107016250149063
SLC22A8,OAT,Human,UpperIleum,3,0.0021372091405622226,0.0021162766040886535,0.0023456063370012404
SLC22A8,OAT,Human,UpperJejunum,3,0.0021372091405622226,0.0021162766040886535,0.0023456063370012404
SLC22A8,OAT,Macaque,Brain,205,0.010326593072025351,0.00407462244107956,0.30810966588796174
SLC22A8,OAT,Macaque,Gonads,17,0.005400495300586441,0.002268796362167303,0.028195925505218232
SLC22A8,OAT,Macaque,Heart,16,3.4047382074961995e-4,2.1163795039410408e-4,0.0010134716992905783
SLC22A8,OAT,Macaque,Kidney,57,0.29984718523670917,0.24837188179617867,1
SLC22A8,OAT,Macaque,Lung,3,0.006058472531617536,0.006310822431969295,0.006519589113619916
SLC22A8,OAT,Macaque,Muscle,2,0.0022600292886518093,0.0022600292886518093,0.004257463900111963
SLC22A8,OAT,Macaque,Pericentral,13,4.1074414868780555e-4,3.02665304819404e-4,0.0015493469737828719
SLC22A8,OAT,Macaque,Periportal,13,4.1074414868780555e-4,3.02665304819404e-4,0.0015493469737828719
SLC22A8,OAT,Macaque,Spleen,1,4.228282494990702e-4,4.228282494990702e-4,4.228282494990702e-4
SLC22A8,OAT,Macaque,Undefined,13,0.007508870768191381,0.008308909391334478,0.02005587403779412
SLC22A8,OAT,Dog,Brain,27,0.010051788245446997,0.010277574348554596,0.02657889708563934
SLC22A8,OAT,Dog,Embryo,1,0.2971258058867757,0.2971258058867757,0.2971258058867757
SLC22A8,OAT,Dog,Eye,1,0.005936393620077497,0.005936393620077497,0.005936393620077497
SLC22A8,OAT,Dog,Heart,2,6.74412110823049e-4,6.74412110823049e-4,6.764104400979341e-4
SLC22A8,OAT,Dog,Kidney,12,0.4165847553811053,0.3319393345045219,1
SLC22A8,OAT,Dog,Muscle,5,0.0016045640273850382,4.974218959545257e-4,0.004537799859921166
SLC22A8,OAT,Dog,Pericentral,4,0.0019623429603028014,0.0016975623711749308,0.0038100860716007824
SLC22A8,OAT,Dog,Periportal,4,0.0019623429603028014,0.0016975623711749308,0.0038100860716007824
SLC22A8,OAT,Dog,Skin,1,0.0017716105154918734,0.0017716105154918734,0.0017716105154918734
SLC22A8,OAT,Dog,Thymus,1,0.010641433122285073,0.010641433122285073,0.010641433122285073
SLC22A8,OAT,Dog,Tongue,1,3.187485609082675e-4,3.187485609082675e-4,3.187485609082675e-4
SLC22A8,OAT,Dog,Undefined,1,0.0012147901445871618,0.0012147901445871618,0.0012147901445871618
SLC22A8,OAT,Rat,Brain,295,0.03736661514035535,0.03141987567160339,0.1803173762734226
SLC22A8,OAT,Rat,Caecum,1,0.0014725103859791694,0.0014725103859791694,0.0014725103859791694
SLC22A8,OAT,Rat,ColonAscendens,1,0.0014725103859791694,0.0014725103859791694,0.0014725103859791694
SLC22A8,OAT,Rat,ColonDescendens,1,0.0014725103859791694,0.0014725103859791694,0.0014725103859791694
SLC22A8,OAT,Rat,ColonSigmoid,1,0.0014725103859791694,0.0014725103859791694,0.0014725103859791694
SLC22A8,OAT,Rat,ColonTransversum,1,0.0014725103859791694,0.0014725103859791694,0.0014725103859791694
SLC22A8,OAT,Rat,Duodenum,1,5.037937098865172e-4,5.037937098865172e-4,5.037937098865172e-4
SLC22A8,OAT,Rat,Esophagus,1,5.64220390823912e-4,5.64220390823912e-4,5.64220390823912e-4
SLC22A8,OAT,Rat,Eye,6,0.04149611830193292,0.040343773867880406,0.05703248427241654
SLC22A8,OAT,Rat,Gonads,9,0.005413099941813201,0.0016979941168550421,0.03036577920239072
SLC22A8,OAT,Rat,Heart,6,8.230577522912196e-4,6.290539831917782e-4,0.002458802670104341
SLC22A8,OAT,Rat,Kidney,95,0.3313045989989064,0.3909544431044743,1
SLC22A8,OAT,Rat,LargeIntestine,1,0.0014725103859791694,0.0014725103859791694,0.0014725103859791694
SLC22A8,OAT,Rat,LowerIleum,2,5.621721264098493e-4,5.621721264098493e-4,6.162076801484363e-4
SLC22A8,OAT,Rat,LowerJejunum,2,5.374168725477431e-4,5.374168725477431e-4,5.902075772889547e-4
SLC22A8,OAT,Rat,Lung,1,0.09129710353067555,0.09129710353067555,0.09129710353067555
SLC22A8,OAT,Rat,Muscle,5,0.0017232992710584044,4.945744751076957e-4,0.004030679786326404
SLC22A8,OAT,Rat,Pericentral,132,0.0842123950923016,0.06544488466378355,0.2845281517060622
SLC22A8,OAT,Rat,Periportal,132,0.0842123950923016,0.06544488466378355,0.2845281517060622
SLC22A8,OAT,Rat,Rectum,1,0.0014725103859791694,0.0014725103859791694,0.0014725103859791694
SLC22A8,OAT,Rat,SmallIntestine,5,5.405943415603404e-4,5.081365726712623e-4,6.162076801484363e-4
SLC22A8,OAT,Rat,Stomach,1,6.099538283827169e-4,6.099538283827169e-4,6.099538283827169e-4
SLC22A8,OAT,Rat,UpperIleum,2,5.621721264098493e-4,5.621721264098493e-4,6.162076801484363e-4
SLC22A8,OAT,Rat,UpperJejunum,2,5.374168725477431e-4,5.374168725477431e-4,5.902075772889547e-4
SLC22A8,OAT,Mouse,BloodCells,14,0.01185551019240434,0.004611919040549431,0.03793676179103905
SLC22A8,OAT,Mouse,Bone,114,0.060723801366904,0.04481679243778584,0.18796792144167204
SLC22A8,OAT,Mouse,Brain,422,0.052410717317771575,0.043725250050927145,0.6068076174948522
SLC22A8,OAT,Mouse,Caecum,4,8.326771851371747e-4,5.982645644532887e-4,0.001993780975562312
SLC22A8,OAT,Mouse,ColonAscendens,4,8.326771851371747e-4,5.982645644532887e-4,0.001993780975562312
SLC22A8,OAT,Mouse,ColonDescendens,4,8.326771851371747e-4,5.982645644532887e-4,0.001993780975562312
SLC22A8,OAT,Mouse,ColonSigmoid,4,8.326771851371747e-4,5.982645644532887e-4,0.001993780975562312
SLC22A8,OAT,Mouse,ColonTransversum,4,8.326771851371747e-4,5.982645644532887e-4,0.001993780975562312
SLC22A8,OAT,Mouse,Duodenum,20,0.0072587632857271335,0.002848265411788684,0.031794848975770396
SLC22A8,OAT,Mouse,Embryo,38,0.018150790158117252,0.00835032751852775,0.0813229679235223
SLC22A8,OAT,Mouse,Eye,18,0.027570919773051084,0.014203615954968447,0.07157447504300346
SLC22A8,OAT,Mouse,Fat,99,0.012153478648962128,0.007145693908522146,0.07585106125884578
SLC22A8,OAT,Mouse,Gonads,78,0.004896182354652611,0.0038807957386335547,0.021238395490358032
SLC22A8,OAT,Mouse,Heart,79,0.003839583844206603,0.0033469898320069576,0.016280891398362907
SLC22A8,OAT,Mouse,Kidney,229,0.4214238250376415,0.4211190370244716,1
SLC22A8,OAT,Mouse,LargeIntestine,4,8.326771851371747e-4,5.982645644532887e-4,0.001993780975562312
SLC22A8,OAT,Mouse,LowerIleum,19,0.007594110369812326,0.0029445927319990237,0.031794848975770396
SLC22A8,OAT,Mouse,LowerJejunum,19,0.007594110369812326,0.0029445927319990237,0.031794848975770396
SLC22A8,OAT,Mouse,Lung,60,0.014996009898988014,0.012349852535516882,0.03424136097841356
SLC22A8,OAT,Mouse,Muscle,23,0.0023536508220831347,9.835380033430313e-4,0.010340437516022873
SLC22A8,OAT,Mouse,Pancreas,11,0.08089565714261268,0.020675077971050594,0.3203784589692865
SLC22A8,OAT,Mouse,Pericentral,101,0.00829764593902476,0.003385857663698442,0.032490096709178275
SLC22A8,OAT,Mouse,Periportal,101,0.00829764593902476,0.003385857663698442,0.032490096709178275
SLC22A8,OAT,Mouse,Placenta,7,0.01306671441394032,0.01672908804396901,0.026199566348192364
SLC22A8,OAT,Mouse,Rectum,4,8.326771851371747e-4,5.982645644532887e-4,0.001993780975562312
SLC22A8,OAT,Mouse,Skin,65,0.039949902140416736,0.032978255440756776,0.12534200930056977
SLC22A8,OAT,Mouse,SmallIntestine,20,0.0072587632857271335,0.002848265411788684,0.031794848975770396
SLC22A8,OAT,Mouse,Spleen,36,0.04525064881354659,0.014685160410343758,0.93890177025649
SLC22A8,OAT,Mouse,Stomach,2,6.844457820934807e-4,6.844457820934807e-4,7.811996055683854e-4
SLC22A8,OAT,Mouse,Thymus,2,0.002473485357971262,0.002473485357971262,0.0027848121620895035
SLC22A8,OAT,Mouse,Thyroid,1,5.609235546715175e-4,5.609235546715175e-4,5.609235546715175e-4
SLC22A8,OAT,Mouse,Undefined,32,0.022203306627779574,0.014064262810525365,0.07872180595889895
SLC22A8,OAT,Mouse,UpperIleum,19,0.007594110369812326,0.0029445927319990237,0.031794848975770396
SLC22A8,OAT,Mouse,UpperJejunum,19,0.007594110369812326,0.0029445927319990237,0.031794848975770396
SLC22A9,OAT,Human,BloodCells,20,0.002866376290291154,0.0020353769096489224,0.010145294536140527
SLC22A9,OAT,Human,Brain,913,0.009361186123921263,0.00639975383566581,0.0951965713874931
SLC22A9,OAT,Human,Breasts,1,6.514509180626689e-4,6.514509180626689e-4,6.514509180626689e-4
SLC22A9,OAT,Human,Caecum,5,0.007020668645433941,0.0014999126008537161,0.020882082585323307
SLC22A9,OAT,Human,ColonAscendens,5,0.007020668645433941,0.0014999126008537161,0.020882082585323307
SLC22A9,OAT,Human,ColonDescendens,5,0.007020668645433941,0.0014999126008537161,0.020882082585323307
SLC22A9,OAT,Human,ColonSigmoid,5,0.007020668645433941,0.0014999126008537161,0.020882082585323307
SLC22A9,OAT,Human,ColonTransversum,7,0.005197592319448447,0.0013945022005862847,0.020882082585323307
SLC22A9,OAT,Human,Duodenum,9,0.004454925246455428,0.0013945022005862847,0.020882082585323307
SLC22A9,OAT,Human,Endometrium,3,0.003868144559909284,0.0037146364276784295,0.004281692217860263
SLC22A9,OAT,Human,Esophagus,2,0.001122615371122752,0.001122615371122752,0.0015267104025542492
SLC22A9,OAT,Human,Eye,2,0.0012563567725108983,0.0012563567725108983,0.001373469788741176
SLC22A9,OAT,Human,Fat,42,0.001429893557888327,0.0013952931827986366,0.0030943437183852908
SLC22A9,OAT,Human,GallBladder,6,0.006973078074732724,0.007304322568246598,0.010528344453457922
SLC22A9,OAT,Human,Gonads,29,0.01058674151996696,0.006871156658964975,0.04476489783693894
SLC22A9,OAT,Human,Heart,9,0.023227052638505958,0.0013424448218189722,0.18016338509563565
SLC22A9,OAT,Human,Kidney,36,0.007539535785997026,0.004212233842112944,0.04730219970193286
SLC22A9,OAT,Human,LargeIntestine,7,0.005197592319448447,0.0013945022005862847,0.020882082585323307
SLC22A9,OAT,Human,LowerIleum,8,0.004871303155727697,0.0014472074007200004,0.020882082585323307
SLC22A9,OAT,Human,LowerJejunum,8,0.004871303155727697,0.0014472074007200004,0.020882082585323307
